"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","Zip2","Lat","Lon","Datum","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NAICS_2","SITESELECTION_LATITUDE2","SITESELECTION_LONGITUDE2","SITESELECTION_NAICS2_2","DataSource"
"LA","WD","SW","IN","NA","international paper company bastrop mill","NA",NA,"92206700723","NA",NA,"intake on bayou bartholomew 723",NA,"92206700723",NA,"NA","2621","NA","8040205","8040205","8040205",NA,NA,"bayou bartholomew",NA,"705 Colliers Ln","NA","Morehouse Parish",NA,NA,"705 Colliers Lane",NA,NA,"32.8090221112623","-91.9206843048937","NAD27",1994,28.02,28.708,27.764,27.653,26.482,25.891,25.962,25.757,22.57,27.875,27.36,28.224,"mgd","NA",26.856,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper company bastrop mill","NA",NA,"92206700723","NA",NA,"intake on bayou bartholomew 723",NA,"92206700723",NA,"NA","2621","NA","8040205","8040205","8040205",NA,NA,"bayou bartholomew",NA,"705 Colliers Ln","NA","Morehouse Parish",NA,NA,"705 Colliers Lane",NA,NA,"32.8090221112623","-91.9206843048937","NAD27",1995,27.648,25.92,27.072,27.072,27.648,27.648,26.928,26.928,27.072,25.488,25.92,25.92,"mgd","NA",26.772,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper company bastrop mill","NA",NA,"92206700723","NA",NA,"intake on bayou bartholomew 723",NA,"92206700723",NA,"NA","2621","NA","8040205","8040205","8040205",NA,NA,"bayou bartholomew",NA,"705 Colliers Ln","NA","Morehouse Parish",NA,NA,"705 Colliers Lane",NA,NA,"32.8090221112623","-91.9206843048937","NAD27",1996,28.512,19.584,25.559,4.382,4.545,5.693,24.48,14.515,24.185,24.192,21.504,21.321,"mgd","NA",18.206,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper company bastrop mill","NA",NA,"92206700723","NA",NA,"intake on bayou bartholomew 723",NA,"92206700723",NA,"NA","2621","NA","8040205","8040205","8040205",NA,NA,"bayou bartholomew",NA,"705 Colliers Ln","NA","Morehouse Parish",NA,NA,"705 Colliers Lane",NA,NA,"32.8090221112623","-91.9206843048937","NAD27",1997,22.8961,22.4639,26.8471,22.896,17.6842,24.624,23.969,22.8542,23.472,24.1074,23.472,20.5919,"mgd","NA",22.9898,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper company bastrop mill","NA",NA,"92206700723","NA",NA,"intake on bayou bartholomew 723",NA,"92206700723",NA,"NA","2621","NA","8040205","8040205","8040205",NA,NA,"bayou bartholomew",NA,"705 Colliers Ln","NA","Morehouse Parish",NA,NA,"705 Colliers Lane",NA,NA,"32.8090221112623","-91.9206843048937","NAD27",1998,22.2226,22.9214,20.4032,22.8033,21.2613,22.9233,22.3581,21.9065,19.5867,20.7935,21.9667,20.7065,"mgd","NA",21.6544,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper company bastrop mill","NA",NA,"92206700723","NA",NA,"intake on bayou bartholomew 723",NA,"92206700723",NA,"NA","2621","NA","8040205","8040205","8040205",NA,NA,"bayou bartholomew",NA,"705 Colliers Ln","NA","Morehouse Parish",NA,NA,"705 Colliers Lane",NA,NA,"32.8090221112623","-91.9206843048937","NAD27",1999,22.2548,20.1679,19.3968,21.1267,18.3355,20.7233,21.471,21.0097,20.7633,21.5032,21.3733,22.4516,"mgd","NA",20.8814,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper company bastrop mill","NA",NA,"92206700723","NA",NA,"intake on bayou bartholomew 723",NA,"92206700723",NA,"NA","2621","NA","8040205","8040205","8040205",NA,NA,"bayou bartholomew",NA,"705 Colliers Ln","NA","Morehouse Parish",NA,NA,"705 Colliers Lane",NA,NA,"32.8090221112623","-91.9206843048937","NAD27",2000,22.7935,23.8429,22.8968,23.3733,20.6194,22.8833,23.4355,21.8613,23.71,24.0613,23.6367,26.8,"mgd","NA",23.3262,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper company bastrop mill","NA",NA,"92206700723","NA",NA,"intake on bayou bartholomew 723",NA,"92206700723",NA,"NA","2621","NA","8040205","8040205","8040205",NA,NA,"bayou bartholomew",NA,"705 Colliers Ln","NA","Morehouse Parish",NA,NA,"705 Colliers Lane",NA,NA,"32.8090221112623","-91.9206843048937","NAD27",2001,27.729,22.8968,23.4548,15.1968,24.3484,23.9548,23.6806,24.9323,22.6548,24.7194,22.171,21.8452,"mgd","NA",23.132,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper company bastrop mill","NA",NA,"92206700723","NA",NA,"intake on bayou bartholomew 723",NA,"92206700723",NA,"NA","2621","NA","8040205","8040205","8040205",NA,NA,"bayou bartholomew",NA,"705 Colliers Ln","NA","Morehouse Parish",NA,NA,"705 Colliers Lane",NA,NA,"32.8090221112623","-91.9206843048937","NAD27",2002,23.7935,23.9893,21.2839,22.8833,23.0323,23.3533,23.7968,24.1774,24.1533,24.8129,26.17,25.1903,"mgd","NA",23.8864,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper company bastrop mill","NA",NA,"92206700723","NA",NA,"intake on bayou bartholomew 723",NA,"92206700723",NA,"NA","2621","NA","8040205","8040205","8040205",NA,NA,"bayou bartholomew",NA,"705 Colliers Ln","NA","Morehouse Parish",NA,NA,"705 Colliers Lane",NA,NA,"32.8090221112623","-91.9206843048937","NAD27",2003,24.9871,25.3821,25.6226,27.2,24.629,26.09,31.0484,31.0774,25.0733,24.2935,25.62,25.3387,"mgd","NA",26.3635,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper company bastrop mill","NA",NA,"92206700723","NA",NA,"intake on bayou bartholomew 723",NA,"92206700723",NA,"NA","2621","NA","8040205","8040205","8040205",NA,NA,"bayou bartholomew",NA,"705 Colliers Ln","NA","Morehouse Parish",NA,NA,"705 Colliers Lane",NA,NA,"32.8090221112623","-91.9206843048937","NAD27",2004,25.9797,25.7517,27.671,27.3733,22.6323,28.0167,27.3,28.2677,27.97,27.6194,28.69,30.0097,"mgd","NA",27.2735,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper company bastrop mill","NA",NA,"92206700723","NA",NA,"intake on bayou bartholomew 723",NA,"92206700723",NA,"NA","2621","NA","8040205","8040205","8040205",NA,NA,"bayou bartholomew",NA,"705 Colliers Ln","NA","Morehouse Parish",NA,NA,"705 Colliers Lane",NA,NA,"32.8090221112623","-91.9206843048937","NAD27",2005,27.6194,27.3357,21.6032,28.7133,27.6226,23.8067,18.3871,17.6548,21.78,21.3677,22.4167,19.0802,"mgd","NA",23.4339,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper company bastrop mill","NA",NA,"92206700723","NA",NA,"intake on bayou bartholomew 723",NA,"92206700723",NA,"NA","2621","NA","8040205","8040205","8040205",NA,NA,"bayou bartholomew",NA,"705 Colliers Ln","NA","Morehouse Parish",NA,NA,"705 Colliers Lane",NA,NA,"32.8090221112623","-91.9206843048937","NAD27",2006,21.4032,22.7214,20.4194,21.1833,20.1581,22.7833,23.6226,22.8032,20.9867,22.3194,22.5867,21.1613,"mgd","NA",21.8457,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper company bastrop mill","NA",NA,"92206700723","NA",NA,"intake on bayou bartholomew 723",NA,"92206700723",NA,"NA","2621","NA","8040205","8040205","8040205",NA,NA,"bayou bartholomew",NA,"705 Colliers Ln","NA","Morehouse Parish",NA,NA,"705 Colliers Lane",NA,NA,"32.8090221112623","-91.9206843048937","NAD27",2007,21.1516,22.7286,22.6226,19.3367,22.0677,23.6333,24.7,24.5903,24.9467,24.2323,23.4667,23.4839,"mgd","NA",23.08,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper company bastrop mill","NA",NA,"92206700723","NA",NA,"intake on bayou bartholomew 723",NA,"92206700723",NA,"NA","2621","NA","8040205","8040205","8040205",NA,NA,"bayou bartholomew",NA,"705 Colliers Ln","NA","Morehouse Parish",NA,NA,"705 Colliers Lane",NA,NA,"32.8090221112623","-91.9206843048937","NAD27",2008,26.0903,24.3679,24.3452,20.76,26.0677,27.92,26.6065,27.8581,14.0467,27.1677,19.4633,21.4161,"mgd","NA",23.8425,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","GW","IN","NA","international paper company bastrop mill","NA",NA,"92206700723","NA",NA,"mo 61",NA,"92206700723",NA,"NA","2621","NA","80402051","8040205100","80402051003",NA,NA,"horse bayou bayou bartholomew",NA,"705 Colliers Ln","NA","Morehouse Parish",NA,NA,"705 Colliers Lane",NA,NA,"32.7823564338053","-91.9101284384753","NAD27",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",1.4395,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","GW","IN","NA","international paper company bastrop mill","NA",NA,"92206700723","NA",NA,"mo 69",NA,"92206700723",NA,"NA","2621","NA","80402051","8040205100","80402051003",NA,NA,"horse bayou bayou bartholomew",NA,"705 Colliers Ln","NA","Morehouse Parish",NA,NA,"705 Colliers Lane",NA,NA,"32.7859674228119","-91.9073506007033","NAD27",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",1.7142,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","GW","IN","NA","international paper company bastrop mill","NA",NA,"92206700723","NA",NA,"mo 878",NA,"92206700723",NA,"NA","2621","NA","8050001","8050001","8050001",NA,NA,"boeuf",NA,"705 Colliers Ln","NA","Morehouse Parish",NA,NA,"705 Colliers Lane",NA,NA,"32.7826342111132","-91.9065172404016","NAD27",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",1.0768,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","NA","NA",NA,"NA","international paper company de soto parish","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,"NA","2631","NA","NA","NA","NA",NA,NA,"NA",NA,"1202 Highway 509 East","NA","NA",NA,NA,"NA",NA,NA,"31.892499999999998","-93.896666670000002","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","NA","NA",NA,"NA","international paper company pineville mill","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,"NA","2621, 2631","NA","NA","NA","NA",NA,NA,"NA",NA,"300 Williams Lake Road","NA","NA",NA,NA,"NA",NA,NA,"31.295277779999999","-92.354722219999999","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","GW","IN","NA","international paper company springhill facilities","NA",NA,"92211903023","NA",NA,"wb 108",NA,"92211903023",NA,"NA","NA","NA","8050002","8050002","8050002",NA,NA,"bayou macon",NA,"NA","NA","Webster Parish",NA,NA,"2700 S. Arkansas St.",NA,NA,"32.9493043461854","-93.4868401083143","NAD27",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",0.8853,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"LA","NA","NA",NA,"NA","international paper company the springhill paper mill","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,"NA","2621","NA","NA","NA","NA",NA,NA,"NA",NA,"2800 South Arkansas St.","NA","NA",NA,NA,"NA",NA,NA,"32.949166669999997","-93.486666670000005","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper red river mill","NA",NA,"92206900733","NA",NA,"intake on black lake bayou resevoir 733",NA,"92206900733",NA,"NA","2631, 2861","NA","11140209","11140209","11140209",NA,NA,"black lake bayou",NA,"Int Hwy 3763 & 480","NA","Natchitoches Parish",NA,NA,"NA",NA,NA,"31.9615500272865","-93.1221089946519","NAD27",1985,1,1,1,1,1,1,1,1,1,1,1,1,"mgd","NA",1,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper red river mill","NA",NA,"92206900733","NA",NA,"intake on black lake bayou resevoir 733",NA,"92206900733",NA,"NA","2631, 2861","NA","11140209","11140209","11140209",NA,NA,"black lake bayou",NA,"Int Hwy 3763 & 480","NA","Natchitoches Parish",NA,NA,"NA",NA,NA,"31.9615500272865","-93.1221089946519","NAD27",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgd","NA",1,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper red river mill","NA",NA,"92206900733","NA",NA,"intake on black lake bayou resevoir 733",NA,"92206900733",NA,"NA","2631, 2861","NA","11140209","11140209","11140209",NA,NA,"black lake bayou",NA,"Int Hwy 3763 & 480","NA","Natchitoches Parish",NA,NA,"NA",NA,NA,"31.9615500272865","-93.1221089946519","NAD27",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgd","NA",1,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper red river mill","NA",NA,"92206900733","NA",NA,"intake on black lake bayou resevoir 733",NA,"92206900733",NA,"NA","2631, 2861","NA","11140209","11140209","11140209",NA,NA,"black lake bayou",NA,"Int Hwy 3763 & 480","NA","Natchitoches Parish",NA,NA,"NA",NA,NA,"31.9615500272865","-93.1221089946519","NAD27",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgd","NA",1,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper red river mill","NA",NA,"92206900733","NA",NA,"intake on black lake bayou resevoir 733",NA,"92206900733",NA,"NA","2631, 2861","NA","11140209","11140209","11140209",NA,NA,"black lake bayou",NA,"Int Hwy 3763 & 480","NA","Natchitoches Parish",NA,NA,"NA",NA,NA,"31.9615500272865","-93.1221089946519","NAD27",1989,NA,NA,NA,1.087,1.12,0.91,1.035,0.985,0.982,1,1,1,"mgd","NA",1.013,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper red river mill","NA",NA,"92206900733","NA",NA,"intake on black lake bayou resevoir 733",NA,"92206900733",NA,"NA","2631, 2861","NA","11140209","11140209","11140209",NA,NA,"black lake bayou",NA,"Int Hwy 3763 & 480","NA","Natchitoches Parish",NA,NA,"NA",NA,NA,"31.9615500272865","-93.1221089946519","NAD27",1990,1,1,1,1,1,1,NA,NA,NA,1,0.933,1,"mgd","NA",0.993,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper red river mill","NA",NA,"92206900733","NA",NA,"intake on black lake bayou resevoir 733",NA,"92206900733",NA,"NA","2631, 2861","NA","11140209","11140209","11140209",NA,NA,"black lake bayou",NA,"Int Hwy 3763 & 480","NA","Natchitoches Parish",NA,NA,"NA",NA,NA,"31.9615500272865","-93.1221089946519","NAD27",1991,1,1,1,1,1,1,1,1,1,1,1,0.839,"mgd","NA",0.987,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper red river mill","NA",NA,"92206900733","NA",NA,"intake on black lake bayou resevoir 733",NA,"92206900733",NA,"NA","2631, 2861","NA","11140209","11140209","11140209",NA,NA,"black lake bayou",NA,"Int Hwy 3763 & 480","NA","Natchitoches Parish",NA,NA,"NA",NA,NA,"31.9615500272865","-93.1221089946519","NAD27",1992,0.968,0.966,0.968,0.967,0.968,0.967,1,1,1,1,0.933,1,"mgd","NA",0.978,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper red river mill","NA",NA,"92206900733","NA",NA,"intake on black lake bayou resevoir 733",NA,"92206900733",NA,"NA","2631, 2861","NA","11140209","11140209","11140209",NA,NA,"black lake bayou",NA,"Int Hwy 3763 & 480","NA","Natchitoches Parish",NA,NA,"NA",NA,NA,"31.9615500272865","-93.1221089946519","NAD27",1993,0.923,0.907,0.948,1,1,1,0.968,0.984,0.983,0.942,0.84,0.936,"mgd","NA",0.953,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"LA","WD","SW","IN","NA","international paper red river mill","NA",NA,"92206900733","NA",NA,"intake on black lake bayou resevoir 733",NA,"92206900733",NA,"NA","2631, 2861","NA","11140209","11140209","11140209",NA,NA,"black lake bayou",NA,"Int Hwy 3763 & 480","NA","Natchitoches Parish",NA,NA,"NA",NA,NA,"31.9615500272865","-93.1221089946519","NAD27",1994,0.984,0.982,0.984,1,1,1,1,1,1,1,0.9,1,"mgd","NA",0.988,"mgd","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
