"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","Zip2","Lat","Lon","Datum","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected"
"OK",NA,"GW",NA,NA,"acre robert d",NA,NA,"19820793",NA,NA,NA,NA,"52667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2052",NA,NA,NA,"Blaine",NA,NA,NA,NA,NA,"36.0281918","-98.61982007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OK",NA,"GW",NA,NA,"ada city of",NA,NA,"19590158",NA,NA,NA,NA,"24181",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1040",NA,NA,NA,"Pontotoc",NA,NA,NA,NA,NA,"34.57930113","-96.66868492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OK",NA,"GW",NA,NA,"ada city of",NA,NA,"19850658",NA,NA,NA,NA,"21047",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1060",NA,NA,NA,"Pontotoc",NA,NA,NA,NA,NA,"34.57202818","-96.69484772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OK",NA,"GW",NA,NA,"ada city of",NA,NA,"19880556",NA,NA,NA,NA,"26231",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1060",NA,NA,NA,"Pontotoc",NA,NA,NA,NA,NA,"34.57201788","-96.67081915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OK",NA,"GW",NA,NA,"adams dale",NA,NA,"19690373",NA,NA,NA,NA,"32669",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1082",NA,NA,NA,"Grady",NA,NA,NA,NA,NA,"34.97231352","-97.8148845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OK",NA,"GW",NA,NA,"adams delvie j",NA,NA,"19541326",NA,NA,NA,NA,"29683",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1083",NA,NA,NA,"Caddo",NA,NA,NA,NA,NA,"35.2573445","-98.4243885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OK",NA,"GW",NA,NA,"adams delvie j",NA,NA,"19820643",NA,NA,NA,NA,"17366",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1083",NA,NA,NA,"Caddo",NA,NA,NA,NA,NA,"35.2366368","-98.44294411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OK",NA,"GW",NA,NA,"adams e russell",NA,NA,"19700304",NA,NA,NA,NA,"31310",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2053",NA,NA,NA,"Woodward",NA,NA,NA,NA,NA,"36.27325816","-99.55014991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OK",NA,"GW",NA,NA,"adams e russell",NA,NA,"19740331",NA,NA,NA,NA,"31311",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2053",NA,NA,NA,"Woodward",NA,NA,NA,NA,NA,"36.2678236","-99.32127214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OK",NA,"GW",NA,NA,"adams emma lou loyd",NA,NA,"19740506",NA,NA,NA,NA,"16514",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1082",NA,NA,NA,"Grady",NA,NA,NA,NA,NA,"34.83139657","-97.94818715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OK",NA,"GW",NA,NA,"adams howard g",NA,NA,"19720105",NA,NA,NA,NA,"28215",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2053",NA,NA,NA,"Woodward",NA,NA,NA,NA,NA,"36.3077669","-99.57505051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OK",NA,"GW",NA,NA,"adams jr j q",NA,NA,"19740204A",NA,NA,NA,NA,"30198",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2053",NA,NA,NA,"Woodward",NA,NA,NA,NA,NA,"36.34179249","-99.51908292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OK",NA,"GW",NA,NA,"adams louie ann",NA,NA,"19660357",NA,NA,NA,NA,"43888",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2053",NA,NA,NA,"Texas",NA,NA,NA,NA,NA,"36.9402395","-101.3213955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OK",NA,"GW",NA,NA,"adams mrs winston",NA,NA,"19690009",NA,NA,NA,NA,"22948",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1083",NA,NA,NA,"Washita",NA,NA,NA,NA,NA,"35.38390155","-98.68636597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
